36,东方之珠,75,2室2厅1卫,86,8721,南北,中层,精装修,二道
37,新星宇之洲,128,2室2厅1卫,105.07,12182,东,中层,暂无,南关
38,阳光嘉年华,75,2室1厅1卫,79.62,9420,南北,高层,精装修,绿园
39,益田枫露,67,1室1厅1卫,51,13137,南,高层,豪华装修,高新
40,恒盛豪庭,81,2室2厅1卫,90.4,8960,南北,高层,精装修,高新
41,西昌小区,56.8,2室1厅1卫,65,8738,南,低层,豪华装修,朝阳
42,华大天朗国际社区,43,2室1厅1卫,55,7818,南北,中层,精装修,宽城
43,中海金域中央,75,1室1厅1卫,66.7,11244,南,高层,精装修,南关
44,新星宇左岸,99,3室2厅1卫,100,9900,南北,中层,精装修,高新
45,金色橄榄城二期,105,2室2厅1卫,67.79,15489,南北,高层,精装修,二道
46,万龙城,85,2室2厅1卫,86.4,9838,南北,高层,精装修,南关
47,天富家园,160,3室2厅2卫,150,10667,南北,中层,精装修,二道
48,中海净月华庭,116,3室2厅1卫,95,12211,南北,中层,豪华装修,净月
49,圣世金鼎城,143,3室2厅1卫,106,13491,南北,低层,精装修,南关
50,保利罗兰香谷,360,3室2厅2卫,256,14062,南北,低层,精装修,高新
51,恒大名都,130,3室2厅2卫,131.03,9921,南北,中层,精装修,高新
52,恒大名都,98,2室2厅1卫,100,9800,南北,低层,精装修,高新
53,五环高尔夫家园,85,2室2厅1卫,123.91,6860,南北,高层,精装修,绿园
54,保利香槟,450,5室4厅3卫,206.8,21760,南北,中层,豪华装修,净月
55,绿地新里中央公馆,182,3室2厅2卫,163,11166,东,中层,暂无,南关
56,中海水岸春城,150,4室2厅2卫,180,8333,南北,中层,精装修,净月
57,中信城云邸,225,4室2厅2卫,170,13235,南北,中层,豪华装修,净月
58,国税繁荣小区,146,6室2厅3卫,210,6952,南北,高层,精装修,南关
59,锦江花园二区,136,3室2厅1卫,150,9067,南北,高层,精装修,绿园
0,富得林曼哈顿中心,38.5,1室1厅1卫,50,7700,南北,中层,精装修,净月
1,恒大名都,158,4室2厅2卫,170.55,9264,南北,高层,精装修,高新
2,南湖新村,140,1室1厅1卫,43,32558,南北,高层,简装修,朝阳
3,万通花园,56,2室2厅1卫,70,8000,西,中层,精装修,二道
4,月潭壹英里,80,3室2厅1卫,109.52,7305,南北,中层,豪华装修,净月
5,经开四区,138,3室2厅2卫,167.7,8229,南北,高层,简装修,经开
6,华源公园1号,100,3室2厅2卫,120,8333,南北,中层,毛坯,宽城
7,绿色家园,105,3室2厅2卫,138,7609,南北,低层,豪华装修,净月
8,富奥花园C区,120,2室2厅1卫,126,9524,南北,高层,精装修,净月
9,福临家园,98.8,2室2厅1卫,131.67,7504,南北,中层,精装修,经开
10,税务小区,45,2室1厅1卫,68,6618,南北,中层,精装修,南关
11,中海莱茵东郡,230,4室2厅2卫,199,11558,南北,低层,精装修,净月
12,天嘉水晶城,34.8,1室1厅1卫,52.2,6667,南,高层,精装修,绿园
13,电力小区,161,4室2厅2卫,170,9471,南北,中层,精装修,南关
14,领秀朝阳上院,80,2室1厅1卫,80,10000,南北,中层,简装修,朝阳
15,国信嘉邑,112,2室2厅1卫,91.12,12291,南北,高层,精装修,南关
16,万龙台北明珠,54,2室2厅1卫,83,6506,南北,中层,精装修,宽城
17,中金名筑,35,1室1厅1卫,39.77,8801,东,高层,简装修,南关
18,吉大菲尔瑞特,80,2室2厅1卫,71,11268,南,低层,简装修,高新
19,信达东湾半岛第三区四区,48,2室1厅1卫,56,8571,东南,高层,精装修,南关
20,保利百合香湾,112,2室1厅1卫,96.98,11549,南北,低层,精装修,二道
21,华大城,56,2室1厅1卫,71,7887,北,高层,毛坯,宽城
22,金色华尔兹,106,3室2厅1卫,120,8833,南北,中层,简装修,绿园
23,澳海梦想城,52,2室2厅1卫,60.13,8648,南北,中层,精装修,经开
24,吉森漫桦林,115,2室2厅1卫,87.34,13167,南北,中层,毛坯,南关
25,隆礼小区,59,2室1厅1卫,65,9077,南北,中层,简装修,朝阳
26,中信城枫丹白露二期,126,2室2厅1卫,99,12727,南北,中层,精装修,净月
27,恒大城,89,2室2厅1卫,110,8091,暂无,低层,简装修,宽城
28,道台府小区,46.8,2室1厅1卫,60,7800,南,中层,精装修,宽城
29,北方尚品,90,2室1厅1卫,81.75,11009,南北,中层,精装修,绿园
30,中海净月华庭,100,3室2厅1卫,95.66,10454,南北,高层,精装修,净月
31,君悦豪庭,44.8,1室1厅1卫,59,7593,南北,高层,毛坯,高新
32,宇都和源,98,2室1厅1卫,103,9515,南北,高层,精装修,高新
33,中天北湾新城,130,3室2厅1卫,110.69,11745,南北,中层,精装修,高新
34,东皇君园,72,2室1厅1卫,76.63,9396,南北,中层,精装修,汽开
35,大唐东方盛世,117,3室2厅2卫,120,9750,南北,低层,毛坯,经开
36,亚泰桃花苑,42.8,2室1厅1卫,69.23,6182,南北,中层,精装修,二道
37,华大城,73,2室2厅1卫,85,8588,南北,中层,毛坯,宽城
38,中海国际社区,305,5室3厅3卫,149.4,20415,南北,低层,精装修,净月
39,领秀蓝珀湖,77,2室1厅1卫,75.9,10145,南,高层,精装修,高新
40,新星宇和悦,72,1室1厅1卫,58,12414,东,低层,暂无,高新
41,万嘉花园,96.8,2室2厅1卫,104,9308,南北,高层,精装修,绿园
42,中海紫御华府,360,5室3厅3卫,178,20225,南北,中层,豪华装修,经开
43,恒大御景,142.9,3室2厅1卫,114.5,12480,南,高层,精装修,南关
44,净水山庄,65,2室2厅1卫,93,6989,南北,高层,精装修,南关
45,金达莱家园,79,3室2厅1卫,98,8061,南北,高层,精装修,绿园
46,新星宇左岸,90,2室2厅1卫,88,10227,南北,中层,精装修,高新
47,金域蓝湾,80,2室2厅1卫,90,8889,南北,中层,豪华装修,汽开
48,万龙世纪城,110,2室2厅1卫,88,12500,南北,中层,精装修,经开
49,御景名都,84.5,2室2厅1卫,83,10181,南北,低层,精装修,二道
50,富奥花园B区,138,3室2厅2卫,146,9452,南北,中层,精装修,净月
51,米澜国际,70,2室2厅1卫,88.43,7916,南北,中层,精装修,宽城
52,华泰世纪新城一期,44.8,2室2厅1卫,80,5600,南北,高层,豪华装修,宽城
53,中海寰宇天下,74,2室2厅1卫,95.31,7764,南北,低层,精装修,经开
54,中天北湾新城,88,3室2厅1卫,110,8000,南北,高层,精装修,高新
55,华大天朗国际社区,50,暂无,58.5,8547,南北,中层,简装修,宽城
56,恒大名都,98,2室2厅1卫,100,9800,南北,低层,精装修,高新
57,卓扬北湖湾,75,2室2厅1卫,89,8427,南北,低层,毛坯,高新
58,亚泰桃花苑,56.8,2室1厅1卫,73,7781,南,低层,简装修,二道
59,益田御水丹堤,141,3室2厅2卫,120.9,11663,南北,中层,毛坯,高新
0,万通花园A区,100,2室1厅1卫,141.1,7087,南北,中层,精装修,二道
1,长客花园小区,38.5,2室1厅1卫,48,8021,南北,中层,精装修,绿园
2,风华新苑,55,2室1厅1卫,70,7857,南北,中层,简装修,绿园
3,保利林语,122.5,2室2厅1卫,87,14080,南北,中层,精装修,南关
4,景阳小区,86,2室2厅1卫,100,8600,南北,低层,精装修,绿园
5,恒大御景,135,2室2厅1卫,99.83,13523,南,中层,精装修,南关
6,万龙银河城,45,1室1厅1卫,65,6923,南北,高层,毛坯,宽城
7,万科东湾半岛,139,3室2厅1卫,109,12752,南北,低层,精装修,南关
8,吴中家天下,107,2室2厅1卫,90,11889,南北,高层,精装修,二道
9,吉达花园,70,2室2厅2卫,86,8140,东西,中层,精装修,绿园
10,钻石城,110,3室2厅1卫,138,7971,南北,中层,精装修,二道
11,中信城浅山,98,2室2厅1卫,80,12250,南,高层,精装修,净月
12,新星宇左岸,60,2室1厅1卫,68,8824,南北,高层,精装修,高新
13,恒大都市广场,142,3室2厅2卫,132,10758,南北,低层,豪华装修,二道
14,中海净月华庭,105,2室2厅1卫,88,11932,东,高层,暂无,净月
15,锦绣东方,85,2室2厅1卫,92.6,9179,南北,高层,精装修,经开
16,吉盛小区,54,1室1厅1卫,68,7941,南北,高层,精装修,二道
17,华大城,67,3室2厅2卫,102,6569,南北,低层,精装修,宽城
18,嘉柏湾,32,1室1厅1卫,38.4,8333,东,高层,精装修,经开
19,金色橄榄城,68,2室1厅1卫,68,10000,南,中层,精装修,二道
20,天富御苑,57.8,2室2厅1卫,89.58,6452,南北,中层,精装修,二道
21,恒盛豪庭,33,1室1厅1卫,45,7333,南,中层,精装修,高新
22,中铁城,78,2室2厅1卫,82.5,9455,南北,中层,精装修,汽开
23,中航御湖天城,75,2室2厅1卫,89,8427,南北,高层,精装修,高新
24,亚泰杏花苑,51,2室1厅1卫,58,8793,西,高层,精装修,二道
25,车城名仕花园,50,2室2厅1卫,53,9434,南北,中层,精装修,朝阳
26,中海蘭庭,105,2室2厅1卫,88.09,11920,南北,高层,中装修,高新
27,中冶蓝城,105,2室1厅1卫,97,10825,暂无,中层,简装修,宽城
28,郡望安石,210,6室2厅1卫,337,6231,北,高层,简装修,宽城
29,潭泽东南明珠,120,3室2厅2卫,125,9600,南北,低层,精装修,净月
30,新竹花园,106,3室2厅1卫,150,7067,东西,高层,豪华装修,绿园
31,东方之珠,95,2室2厅1卫,95,10000,南北,中层,精装修,二道
32,新星宇左岸,62,2室1厅1卫,68,9118,南北,高层,精装修,高新
33,怡众名城,173,3室2厅2卫,153,11307,南北,高层,精装修,高新
34,远创樾府,85,2室2厅1卫,82.72,10276,南北,低层,精装修,汽开
35,中天北湾新城,81.8,2室1厅1卫,86,9512,南北,高层,精装修,高新
36,金色世界湾,168,3室2厅2卫,144,11667,南北,低层,简装修,南关
37,金越逸墅蓝湾,110,2室2厅1卫,100,11000,南北,中层,精装修,高新
38,米澜国际,53,2室2厅1卫,86,6163,南北,中层,精装修,宽城
39,月潭壹英里,100,3室2厅2卫,98,10204,东,中层,暂无,净月
40,鑫海华府,24,2室1厅1卫,56,4286,南北,中层,毛坯,宽城
41,市政府宿舍小区,118,3室2厅1卫,130,9077,南北,低层,精装修,南关
42,全安小区,63,2室2厅1卫,67.67,9310,南北,低层,精装修,南关
43,水韵豪庭,82,3室2厅1卫,120,6833,南北,中层,精装修,南关
44,瀚邦凤凰传奇,69.9,1室1厅1卫,48,14562,南,高层,精装修,净月
45,亚泰梧桐公馆,84,2室1厅1卫,74.2,11321,东南,中层,精装修,二道
46,新星宇左岸,60,1室1厅1卫,57.9,10363,南,中层,精装修,高新
47,热电四区,74.5,2室2厅1卫,82,9085,南北,低层,精装修,二道
48,万通花园B区,58,2室1厅1卫,66,8788,暂无,低层,简装修,二道
49,金穗花园,87,2室2厅1卫,100.08,8693,南北,中层,精装修,净月
50,南湖新村,180,2室1厅1卫,70.86,25402,南,中层,精装修,朝阳
51,益田御水丹堤,135,3室2厅2卫,117,11538,南北,低层,毛坯,高新
52,益田瓦萨小镇别墅,480,4室3厅3卫,307,15635,南,低层,豪华装修,净月
53,新竹花园,92.8,5室3厅2卫,157,5911,南北,高层,精装修,绿园
54,领秀蓝珀湖,78,2室2厅1卫,75.76,10296,南,高层,精装修,高新
55,长客厂南A区,57,2室1厅1卫,67,8507,南北,中层,精装修,绿园
56,金祥奥邻郡,55,2室1厅1卫,64,8594,东,低层,暂无,汽开
57,中海寰宇天下,95.3,2室2厅1卫,86.64,11000,南北,高层,豪华装修,经开
58,吉星花园,81,2室2厅1卫,85,9529,南北,高层,精装修,二道
59,保利罗兰香谷,189,3室2厅2卫,132,14318,南北,高层,中装修,高新
0,朝阳小区,46,2室1厅1卫,62,7419,南北,中层,中装修,绿园
1,天嘉水晶城,33,1室1厅1卫,49,6735,南,中层,精装修,绿园
2,亚泰樱花苑,40,2室1厅1卫,55,7273,南北,高层,简装修,二道
3,晟鑫康诗丹郡,120,3室2厅2卫,125,9600,东,中层,暂无,净月
4,华大城,40,2室1厅1卫,55.3,7233,南北,低层,精装修,宽城
5,和平花园,65,2室2厅1卫,101,6436,南北,高层,精装修,绿园
6,益田瓦萨小镇,360,4室2厅3卫,273,13187,南北,低层,毛坯,净月
7,融创上城别墅,360,4室3厅3卫,300,12000,暂无,低层,简装修,高新
8,水韵豪庭,275,3室2厅2卫,129,21318,南北,低层,精装修,南关
9,德辉首府,85,3室2厅1卫,99,8586,南北,低层,简装修,二道
10,吉盛小区,59.8,2室1厅1卫,66,9061,西北,高层,中装修,二道
11,西康小区,94,2室2厅1卫,115,8174,南北,中层,中装修,朝阳
12,怡众名城,160,3室2厅1卫,133,12030,南北,低层,精装修,高新
13,伟业星城,130,3室2厅1卫,106,12264,南北,低层,精装修,朝阳
14,像素公园,116,3室2厅1卫,98,11837,南北,高层,精装修,经开
15,解民小区二期,72,2室1厅1卫,82.32,8746,南北,低层,精装修,南关
16,中海水岸春城,130,2室2厅1卫,98.89,13146,南北,中层,精装修,净月
17,富得林曼哈顿中心,56,1室1厅1卫,66,8485,南北,高层,豪华装修,净月
18,保利林语,340,4室3厅3卫,217,15668,东,中层,暂无,南关
19,万科城,125,2室2厅1卫,89.96,13895,南,高层,精装修,净月
20,华方状元府,18,2室1厅1卫,60,3000,南北,中层,精装修,宽城
21,通安新居,80,2室1厅1卫,96.3,8307,南北,中层,豪华装修,二道
22,赛德馨苑,200,3室2厅2卫,196,10204,南北,低层,精装修,经开
23,临河风景,122,3室2厅2卫,146.12,8349,南北,中层,精装修,经开
24,东方之珠,70,2室2厅1卫,81,8642,南北,高层,豪华装修,二道
25,银湖柳苑,98,2室2厅1卫,93.4,10493,南北,高层,精装修,净月
26,锦江花园二区,37,1室1厅1卫,50,7400,南北,中层,精装修,绿园
27,荣发荣城壹品,23,1室1厅1卫,59.9,3840,南,高层,精装修,宽城
28,金安华城,85,2室1厅1卫,80,10625,南北,中层,简装修,绿园
29,平阳小区,62.8,2室1厅1卫,73.98,8489,南北,中层,精装修,南关
30,金色华尔兹,106,2室2厅1卫,130,8154,南北,低层,精装修,绿园
31,英伦小镇,67,2室1厅1卫,89,7528,南北,高层,毛坯,宽城
32,富贵居,140,3室2厅2卫,170,8235,南北,中层,精装修,南关
33,鲁辉国际城,34,1室1厅1卫,46,7391,南,高层,精装修,二道
34,保利蔷薇,118,3室2厅1卫,101,11683,南北,中层,精装修,净月
35,英伦小镇,73,2室1厅1卫,95,7684,南北,中层,毛坯,宽城
36,保利香槟,150,3室2厅2卫,135,11111,南北,高层,简装修,净月
37,米澜国际,70,2室2厅1卫,82,8537,南北,高层,精装修,宽城
38,水景阁,74,2室1厅1卫,77,9610,南北,中层,精装修,二道
39,鲁辉国际城,60,2室2厅1卫,77.42,7750,南北,高层,精装修,二道
40,诺睿德国际商务广场,105,3室2厅1卫,92.7,11327,南北,中层,精装修,净月
41,车城名仕花园,52,2室1厅1卫,56,9286,南北,中层,精装修,朝阳
42,中天北湾新城,81.8,2室1厅1卫,86,9512,南北,高层,精装修,高新
43,新星宇左岸,93,2室2厅1卫,89,10449,南北,低层,精装修,高新
44,亚泰梧桐公馆,95,2室2厅2卫,120,7917,南,高层,精装修,二道
45,吉盛小区,59,2室1厅1卫,75,7867,南北,高层,豪华装修,二道
46,中海国际社区,178,3室2厅2卫,136.4,13050,南北,低层,豪华装修,净月
47,领秀蓝珀湖,55,2室2厅1卫,86,6395,南北,高层,精装修,高新
48,中天北湾新城,79,2室2厅1卫,80,9875,南北,低层,精装修,高新
49,五环高尔夫家园,65.8,2室1厅1卫,73,9014,南北,中层,精装修,绿园
50,乐嘉茗园,56.5,2室1厅1卫,60.17,9390,南北,中层,精装修,宽城
51,保利中央公园,120,2室1厅1卫,88,13636,南北,高层,精装修,汽开
52,恒大名都,155,3室2厅2卫,170.44,9094,南北,高层,精装修,高新
53,好景山庄,120,2室2厅1卫,114,10526,南北,中层,简装修,南关
54,平泉小区,47,2室1厅1卫,68,6912,南,中层,精装修,南关
55,怡众名城,228,2室2厅2卫,152,15000,东,低层,暂无,高新
56,卓扬北湖湾,60,2室2厅1卫,84.44,7106,东,高层,暂无,高新
57,航空家园,89.9,2室2厅1卫,83,10831,南北,高层,简装修,南关
58,澳海澜郡,73,2室2厅1卫,80.78,9037,南北,低层,豪华装修,高新
59,恒盛豪庭,145,3室2厅2卫,143,10140,南北,高层,毛坯,高新
0,上东街区,70,2室2厅1卫,78,8974,南北,中层,精装修,二道
1,万科洋浦花园,85,2室2厅1卫,89.9,9455,南北,中层,精装修,经开
2,亚泰杏花苑,72,2室1厅1卫,87,8276,南北,中层,精装修,二道
3,美景天城,70,2室1厅1卫,78,8974,南北,高层,豪华装修,宽城
4,中国铁建花语城,98,3室1厅1卫,97.3,10072,南北,中层,精装修,高新
5,中海国际社区,118,2室2厅1卫,88.1,13394,南北,高层,精装修,净月
6,中海寰宇天下,69,2室2厅1卫,77,8961,南北,高层,毛坯,经开
7,力旺格林春天,87,2室1厅1卫,84,10357,南北,低层,精装修,汽开
8,上台花园,78.5,2室1厅1卫,92.39,8497,南北,低层,精装修,宽城
9,中海蘭庭,139,3室2厅1卫,110,12636,南北,高层,精装修,高新
10,蓝色港湾,97,2室2厅1卫,89,10899,南北,中层,毛坯,二道
11,南湖新村,135,暂无,47.8,28243,南北,低层,精装修,朝阳
12,华盛碧水云天,105,3室2厅1卫,110,9545,南北,中层,简装修,汽开
13,像素公园,104,3室2厅2卫,123.4,8428,南北,中层,精装修,经开
14,华瀚四季花园,190,3室2厅2卫,148,12838,南北,中层,豪华装修,绿园
15,海口花园,61.8,2室2厅1卫,77,8026,南北,高层,精装修,经开
16,保利春天里,115,2室2厅1卫,98,11735,南北,中层,精装修,高新
17,华大城,45,2室1厅1卫,65,6923,南北,中层,精装修,宽城
18,西康小区,114,3室2厅1卫,128,8906,南北,中层,精装修,朝阳
19,富奥花园B区,160,5室4厅3卫,192,8333,南北,高层,精装修,净月
20,恒大名都,88,2室2厅1卫,95.45,9219,南北,低层,豪华装修,高新
21,宏盛花园,65,2室2厅1卫,98,6633,南北,中层,精装修,二道
22,新嘉坡城,143,3室2厅2卫,134,10672,南北,低层,精装修,净月
23,新星宇左岸,93,2室2厅1卫,89,10449,南北,中层,精装修,高新
24,中海莱茵东郡,228,4室2厅2卫,181.2,12583,南北,低层,精装修,净月
25,恒大名都,132,3室2厅2卫,131,10076,南北,中层,精装修,高新
26,豪邦四季经典,95,2室2厅1卫,89,10674,南北,中层,精装修,宽城
27,天茂湖,500,4室3厅3卫,308,16234,南,中层,毛坯,高新
28,轻铁湖光花园,53,2室1厅1卫,59,8983,南北,中层,中装修,朝阳
29,输油花园,106,2室2厅1卫,104.3,10163,南北,低层,精装修,绿园
30,大禹城邦一期,125,2室2厅1卫,91,13736,南北,高层,精装修,朝阳
31,保利拉菲公馆,185,3室2厅2卫,140,13214,东,低层,暂无,绿园
32,吉盛小区,58,2室1厅1卫,68,8529,南北,高层,中装修,二道
33,亚泰梧桐公馆,55.8,2室2厅1卫,64,8719,南北,高层,精装修,二道
34,万科柏翠园,380,3室2厅2卫,169.05,22479,南北,高层,简装修,朝阳
35,腾飞时代,128,6室3厅3卫,132.5,9660,南北,高层,精装修,汽开
36,鲁辉国际城,52,1室1厅1卫,58,8966,南,中层,简装修,二道
37,红苹果家园,136,3室2厅2卫,143,9510,南,高层,精装修,高新
38,远洋戛纳小镇,120,3室2厅1卫,99.8,12024,南北,高层,精装修,净月
39,上院,120,2室2厅1卫,92,13043,南北,中层,简装修,朝阳
40,福临家园,135,3室2厅2卫,171.74,7861,南北,低层,简装修,经开
41,上台花园,75,2室1厅1卫,90.38,8298,南北,低层,精装修,宽城
42,临河风景,143,3室2厅2卫,163.86,8727,南北,中层,精装修,经开
43,上东街区,83,2室1厅1卫,73.76,11253,南北,中层,精装修,二道
44,新星宇和源左岸,98,2室2厅1卫,88,11136,南北,低层,精装修,高新
45,亚泰梧桐公馆,125,3室2厅1卫,113,11062,南北,高层,豪华装修,二道
46,尊誉东方,30,1室1厅1卫,43,6977,南,高层,精装修,经开
47,华荣泰时代COSMO,129.5,2室2厅1卫,96.9,13364,南北,低层,豪华装修,净月
48,中海国际社区,240,4室3厅2卫,141,17021,暂无,高层,简装修,净月
49,众诚一品东南,85,2室2厅1卫,93.1,9130,南北,高层,精装修,经开
50,万龙第十城,67,2室1厅1卫,69.63,9622,南北,低层,精装修,宽城
51,中海盛世城,95,3室2厅2卫,108,8796,南北,高层,毛坯,高新
52,松苑小区,85,2室1厅1卫,118.94,7146,南北,低层,精装修,二道
53,荣发时代新城,34,2室1厅1卫,92,3696,南,高层,豪华装修,宽城
54,东方万达城,105,3室2厅1卫,110.23,9526,南北,高层,精装修,经开
55,亚泰桃花苑,142,3室2厅2卫,150,9467,南北,高层,豪华装修,二道
56,医大宿舍,60,1室1厅1卫,38.8,15464,南,高层,精装修,朝阳
57,临河风景,98,2室2厅1卫,103.1,9505,南北,中层,精装修,经开
58,星宇花园,38.79,1室1厅1卫,42,9236,南,低层,简装修,绿园
59,新竹花园,79.7,2室2厅1卫,107,7449,南北,中层,精装修,绿园
0,亚泰花园桃花苑,60,2室1厅1卫,67,8955,南,中层,中装修,二道
1,园丁花园,77,3室2厅2卫,120,6417,南北,中层,精装修,净月
2,雨润星雨华府,55,3室2厅2卫,88,6250,南北,中层,毛坯,宽城
3,海口花园,75,2室2厅1卫,97,7732,南北,高层,精装修,经开
4,吉盛小区,112,暂无,126,8889,南北,中层,简装修,二道
5,龙泰檀香苑,100,2室2厅1卫,100.07,9993,南北,中层,精装修,宽城
6,恒大城,125,4室2厅2卫,171,7310,南北,中层,精装修,宽城
7,兆丰凯旋明珠,57.5,2室2厅1卫,88,6534,南北,中层,简装修,宽城
8,一汽22街区,66,2室1厅1卫,80,8250,南北,低层,中装修,汽开
9,雅舍枫林,55,2室1厅1卫,71,7746,南北,中层,精装修,净月
10,恒大名都,132,4室2厅2卫,170.25,7753,南北,低层,精装修,高新
11,力旺弗朗明歌珺临,270,4室2厅2卫,161,16770,南北,低层,豪华装修,净月
12,松苑小区,66.8,2室2厅2卫,80,8350,南北,中层,精装修,二道
13,乐东火电小区,58.5,2室2厅1卫,70,8357,南北,高层,精装修,二道
14,富苑华城,272.55,4室2厅4卫,237,11500,南,高层,精装修,朝阳
15,一汽22街区,42,2室1厅1卫,76,5526,南北,高层,简装修,汽开
16,吉达花园,63,2室1厅1卫,78,8077,南北,高层,简装修,绿园
17,耶鲁印象,110,3室2厅2卫,123,8943,南北,高层,精装修,经开
18,恒大绿洲,282,4室2厅4卫,281.1,10032,南北,低层,精装修,高新
19,伟峰东樾,130,2室2厅1卫,96,13542,南北,中层,精装修,净月
20,新竹花园二期,70,2室1厅1卫,81,8642,南北,低层,中装修,绿园
21,丰和日丽,105,2室1厅1卫,93,11290,东,高层,暂无,绿园
22,星宇西区,35,1室1厅1卫,53,6604,南北,高层,精装修,绿园
23,亚泰梧桐公馆,79.5,2室2厅1卫,79.21,10037,南北,高层,精装修,二道
24,金色世界湾,165,3室2厅2卫,146,11301,南北,高层,毛坯,南关
25,亚泰樱花苑,108,2室2厅1卫,91.4,11816,南北,中层,精装修,二道
26,诺睿德国际商务广场,79,2室1厅1卫,77.21,10232,南北,高层,精装修,净月
27,万豪汇景新城,188,3室2厅2卫,168.67,11146,东,中层,暂无,南关
28,园东小区,33.5,1室1厅1卫,52,6442,东西,高层,精装修,南关
29,领秀蓝珀湖,82,2室2厅1卫,88.45,9271,南北,高层,简装修,高新
30,恒大城,138,4室2厅2卫,171.56,8044,东,低层,暂无,宽城
31,晟鑫康诗丹郡,130,3室2厅2卫,134,9701,南北,低层,精装修,净月
32,金越逸墅蓝湾,89,2室2厅1卫,85.33,10430,南,高层,精装修,高新
33,天富东苑,78,2室2厅1卫,92.48,8434,南北,中层,精装修,经开
34,金色华尔兹,64,2室1厅1卫,78,8205,南北,高层,精装修,绿园
35,太阳世家,125,2室2厅2卫,88.35,14148,南北,中层,精装修,南关
36,科技花园,196,3室2厅1卫,86,22791,南北,高层,精装修,朝阳
37,郁金花园,139,3室2厅2卫,140.37,9902,南北,高层,豪华装修,二道
38,青海小区,300,3室2厅2卫,140,21429,南北,中层,简装修,朝阳
39,亚泰梧桐公馆,118,2室2厅1卫,75,15733,南,中层,精装修,二道
40,亚泰杏花苑,82.5,2室2厅1卫,96,8594,南北,中层,精装修,二道
41,恒大御峰,96.8,2室2厅1卫,98.43,9834,南北,高层,精装修,南关
42,银湖柳苑,130,3室2厅2卫,131.2,9909,南北,中层,精装修,净月
43,亚泰樱花苑,95.8,2室2厅1卫,84,11405,南北,高层,精装修,二道
44,经开四区,70,2室2厅1卫,100,7000,南北,中层,精装修,经开
45,卓扬北湖湾,87.5,3室2厅1卫,108,8102,东,中层,暂无,高新
46,威尼斯花园,240,3室2厅2卫,139,17266,南,低层,精装修,朝阳
47,吉盛小区,71,2室2厅1卫,75,9467,南北,中层,精装修,二道
48,中海莱茵东郡,188,3室2厅2卫,158.4,11869,南北,中层,精装修,净月
49,安华美郡,74.95,2室2厅1卫,90.14,8315,南北,中层,精装修,经开
50,经开三区,62,2室2厅1卫,75,8267,南北,高层,精装修,经开
51,新星宇和邑,55,1室1厅1卫,50,11000,南,高层,精装修,经开
52,澳海東方1號,95,3室2厅1卫,98.2,9674,南北,中层,精装修,经开
53,万通维多利亚湾,78,2室2厅1卫,87,8966,南北,中层,精装修,二道
54,中海国际社区,133,2室1厅1卫,89,14944,东,低层,暂无,净月
55,恒大帝景,110,3室2厅1卫,100,11000,南北,高层,精装修,经开
56,万科惠斯勒小镇,439,5室3厅4卫,255,17216,南,低层,豪华装修,净月
57,吉盛小区,31,1室1厅1卫,41,7561,南北,高层,精装修,二道
58,大禹城邦一期,163,3室2厅2卫,147,11088,南北,高层,精装修,朝阳
59,东方之珠,63,2室2厅1卫,84.4,7464,南北,中层,精装修,二道
0,英海小区,49,2室1厅1卫,55,8909,南,低层,精装修,朝阳
1,新星宇和悦,94,2室1厅1卫,75,12533,南北,高层,精装修,高新
2,中海水岸春城,148.8,3室2厅1卫,126.59,11754,南北,高层,精装修,净月
3,远创樾府,65,1室1厅1卫,62,10484,南北,中层,简装修,汽开
4,怡众名城,136,3室2厅1卫,115.89,11735,南北,中层,精装修,高新
5,锦江花园二区,105,2室2厅2卫,99,10606,南北,低层,简装修,绿园
6,盛世北湖春天F区,83,2室2厅1卫,89,9326,南北,高层,毛坯,高新
7,锦绣东方,63,1室1厅1卫,63,10000,南北,中层,精装修,经开
8,福临家园,60,2室2厅1卫,80,7500,南北,高层,精装修,经开
9,南湖新村,132,2室1厅1卫,52,25385,南北,低层,精装修,朝阳
10,昊源高格蓝郡,75.6,2室1厅1卫,81.11,9321,南北,中层,精装修,二道
11,吴中北国之春,76.5,2室2厅1卫,82,9329,东,低层,暂无,经开
12,益和国际城,50,2室2厅1卫,68,7353,暂无,低层,精装修,宽城
13,中海国际社区,178,3室2厅2卫,136.5,13040,东,高层,暂无,净月
14,中海净月华庭,125,2室2厅2卫,95.73,13058,南北,中层,精装修,净月
15,吉盛小区,59,2室1厅1卫,75,7867,南北,高层,豪华装修,二道
16,新星宇和邑,102,2室1厅1卫,79,12911,南北,高层,精装修,经开
17,阳光华尔兹,85,2室1厅1卫,90,9444,南北,高层,精装修,二道
18,启明花园三期,138,3室2厅2卫,149.4,9237,南北,低层,豪华装修,净月
19,郁金花园,78.8,2室1厅1卫,88,8955,南北,高层,简装修,二道
20,东皇先锋,120,3室2厅1卫,97,12371,南北,高层,精装修,经开
21,亚泰樱花苑,118,2室2厅1卫,92.2,12798,南北,高层,精装修,二道
22,新星宇左岸,62,2室1厅1卫,68.6,9038,南北,高层,精装修,高新
23,昊源高格蓝湾,39,1室1厅1卫,31,12581,南,低层,简装修,二道
24,亿洲百旺郦城,85,2室1厅1卫,79.1,10746,南,低层,精装修,绿园
25,亚泰杏花苑,56.5,2室2厅1卫,62,9113,西,低层,精装修,二道
