id,user_id,username,method_name,url,http_method,access_time,last_login_time,account_creation_time,request_params,business_module_name,client_ip,province,city,point_x,point_y
2280,352,franktrue,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-06-23 20:29:44,2022-06-23 20:11:09,2022-06-23 20:11:02,"[{""id"":448,""life"":50,""powerAreaId"":1,""projectId"":452,""tenementTypeId"":14,""updateTime"":""2022-06-24T09:29:44.485""}]",碳计算工具模块,49.76.218.241,江苏省,无锡市,120,31
2281,352,franktrue,保存生产运输数据,http://127.0.0.1:9009/api/v1/transport/ptVoIns,POST,2022-06-23 20:30:02,2022-06-23 20:11:09,2022-06-23 20:11:02,"[{""productions"":[{""carbonWastage"":600600.0,""materialWastage"":260.0,""tmfId"":""70""},{""carbonWastage"":1423500.0,""materialWastage"":650.0,""tmfId"":""71""},{""carbonWastage"":764050.0,""materialWastage"":2590.0,""tmfId"":""72""},{""carbonWastage"":4788.0,""materialWastage"":21.0,""tmfId"":""73""},{""carbonWastage"":124000.0,""materialWastage"":500.0,""tmfId"":""74""},{""carbonWastage"":59400.0,""materialWastage"":200.0,""tmfId"":""76""},{""carbonWastage"":92400.0,""materialWastage"":300.0,""tmfId"":""77""},{""carbonWastage"":37126.0,""materialWastage"":38.0,""tmfId"":""79""},{""carbonWastage"":501.99999999999994,""materialWastage"":200.0,""tmfId"":""80""},{""carbonWastage"":7800.0,""materialWastage"":400.0,""tmfId"":""81""},{""carbonWastage"":3393.0,""materialWastage"":174.0,""tmfId"":""82""},{""carbonWastage"":17062.5,""materialWastage"":875.0,""tmfId"":""83""},{""carbonWastage"":40744.0,""materialWastage"":880.0,""tmfId"":""84""},{""carbonWastage"":21529.5,""materialWastage"":465.0,""tmfId"":""85""},{""carbonWastage"":908.0,""materialWastage"":40.0,""tmfId"":""86""},{""carbonWastage"":554400.0,""materialWastage"":280.0,""tmfId"":""59""},{""carbonWastage"":375100.0,""materialWastage"":1100.0,""tmfId"":""87""},{""carbonWastage"":470.5,""materialWastage"":0.05,""tmfId"":""89""},{""carbonWastage"":1317.4,""materialWastage"":0.14,""tmfId"":""90""},{""carbonWastage"":2070.2,""materialWastage"":0.22,""tmfId"":""92""},{""carbonWastage"":1223.3,""materialWastage"":0.13,""tmfId"":""93""},{""carbonWastage"":2823.0,""materialWastage"":0.3,""tmfId"":""94""},{""carbonWastage"":10821.5,""materialWastage"":1.15,""tmfId"":""96""},{""carbonWastage"":941.0,""materialWastage"":0.1,""tmfId"":""98""},{""carbonWastage"":1317.4,""materialWastage"":0.14,""tmfId"":""102""},{""carbonWastage"":6550.0,""materialWastage"":1.0,""tmfId"":""103""},{""carbonWastage"":13755.0,""materialWastage"":2.1,""tmfId"":""104""},{""carbonWastage"":45850.0,""materialWastage"":7.0,""tmfId"":""105""},{""carbonWastage"":30129.999999999996,""materialWastage"":4.6,""tmfId"":""106""},{""carbonWastage"":6550.0,""materialWastage"":1.0,""tmfId"":""107""},{""carbonWastage"":26200.0,""materialWastage"":4.0,""tmfId"":""108""},{""carbonWastage"":56330.0,""materialWastage"":8.6,""tmfId"":""109""},{""carbonWastage"":39300.0,""materialWastage"":6.0,""tmfId"":""110""},{""carbonWastage"":85712.0,""materialWastage"":8.8,""tmfId"":""120""},{""carbonWastage"":23376.0,""materialWastage"":2.4,""tmfId"":""121""},{""carbonWastage"":10763.187000000002,""materialWastage"":1.10505,""tmfId"":""122""},{""carbonWastage"":7792.0,""materialWastage"":0.8,""tmfId"":""127""},{""carbonWastage"":16607.2844,""materialWastage"":1.70506,""tmfId"":""130""},{""carbonWastage"":5844.0,""materialWastage"":0.6,""tmfId"":""131""},{""carbonWastage"":3102.0000000000005,""materialWastage"":1.1,""tmfId"":""134""},{""carbonWastage"":88893.0,""materialWastage"":119.0,""tmfId"":""135""},{""carbonWastage"":1095.0,""materialWastage"":0.5,""tmfId"":""137""},{""carbonWastage"":3601.6126799999997,""materialWastage"":1.644572,""tmfId"":""138""},{""carbonWastage"":113564.64,""materialWastage"":146.0,""tmfId"":""140""},{""carbonWastage"":29557.920000000002,""materialWastage"":38.0,""tmfId"":""141""},{""carbonWastage"":66.286,""materialWastage"":0.01012,""tmfId"":""114""},{""carbonWastage"":108.30425000000001,""materialWastage"":0.016535,""tmfId"":""115""},{""carbonWastage"":34.6888,""materialWastage"":0.005296,""tmfId"":""116""},{""carbonWastage"":237.2148,""materialWastage"":0.036216,""tmfId"":""117""},{""carbonWastage"":200.8885,""materialWastage"":0.03067,""tmfId"":""118""},{""carbonWastage"":6274.8002,""materialWastage"":0.64423,""tmfId"":""119""},{""carbonWastage"":79964.42599999999,""materialWastage"":8.2099,""tmfId"":""120""},{""carbonWastage"":23266.911999999997,""materialWastage"":2.3888,""tmfId"":""121""},{""carbonWastage"":10763.187000000002,""materialWastage"":1.10505,""tmfId"":""122""},{""carbonWastage"":90.3872,""materialWastage"":0.00928,""tmfId"":""123""},{""carbonWastage"":445.605,""materialWastage"":0.04575,""tmfId"":""124""},{""carbonWastage"":5573.715,""materialWastage"":0.57225,""tmfId"":""125""},{""carbonWastage"":14.92168,""materialWastage"":0.001532,""tmfId"":""126""},{""carbonWastage"":2917.8118,""materialWastage"":0.29957,""tmfId"":""127""},{""carbonWastage"":3184.98,""materialWastage"":0.327,""tmfId"":""128""},{""carbonWastage"":2064.6852,""materialWastage"":0.21198,""tmfId"":""129""},{""carbonWastage"":16607.2844,""materialWastage"":1.70506,""tmfId"":""130""},{""carbonWastage"":3176.214,""materialWastage"":0.3261,""tmfId"":""131""},{""carbonWastage"":255.67499999999998,""materialWastage"":0.02625,""tmfId"":""132""},{""carbonWastage"":2507.563,""materialWastage"":0.25745,""tmfId"":""133""},{""carbonWastage"":3201.21042,""materialWastage"":1.135181,""tmfId"":""134""},{""carbonWastage"":88772.733,""materialWastage"":118.839,""tmfId"":""135""},{""carbonWastage"":147.82500000000002,""materialWastage"":0.0675,""tmfId"":""136""},{""carbonWastage"":971.90229,""materialWastage"":0.443791,""tmfId"":""137""},{""carbonWastage"":3601.6126799999997,""materialWastage"":1.644572,""tmfId"":""138""},{""carbonWastage"":0.9263699999999999,""materialWastage"":4.23E-4,""tmfId"":""139""},{""carbonWastage"":113564.64,""materialWastage"":146.0,""tmfId"":""140""},{""carbonWastage"":29091.216,""materialWastage"":37.4,""tmfId"":""141""}],""projectId"":452,""transports"":[{""carbonWastage"":5187.0,""distance"":100.0,""tmtId"":""1"",""ttf"":""10"",""weight"":910.0},{""carbonWastage"":19608.0,""distance"":40.0,""tmtId"":""2"",""ttf"":""10"",""weight"":8600.0},{""carbonWastage"":216.6,""distance"":100.0,""tmtId"":""3"",""ttf"":""10"",""weight"":38.0},{""carbonWastage"":1140.0,""distance"":100.0,""tmtId"":""4"",""ttf"":""10"",""weight"":200.0},{""carbonWastage"":290.7,""distance"":100.0,""tmtId"":""6"",""ttf"":""10"",""weight"":51.0},{""carbonWastage"":98.8,""distance"":100.0,""tmtId"":""7"",""ttf"":""4"",""weight"":9.5},{""carbonWastage"":3990.0,""distance"":100.0,""tmtId"":""5"",""ttf"":""10"",""weight"":700.0},{""carbonWastage"":25.300000000000004,""distance"":100.0,""tmtId"":""9"",""ttf"":""2"",""weight"":2.2},{""carbonWastage"":193.8,""distance"":100.0,""tmtId"":""10"",""ttf"":""10"",""weight"":34.0},{""carbonWastage"":148.2,""distance"":100.0,""tmtId"":""10"",""ttf"":""9"",""weight"":19.0},{""carbonWastage"":678.3000000000001,""distance"":100.0,""tmtId"":""11"",""ttf"":""10"",""weight"":119.0},{""carbonWastage"":33.4,""distance"":100.0,""tmtId"":""12"",""ttf"":""1"",""weight"":1.0},{""carbonWastage"":23.0,""distance"":100.0,""tmtId"":""13"",""ttf"":""2"",""weight"":2.0},{""carbonWastage"":1197.0,""distance"":100.0,""tmtId"":""14"",""ttf"":""10"",""weight"":210.0}]}]",碳计算工具模块,49.76.218.241,江苏省,无锡市,120,31
2282,352,franktrue,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/452,POST,2022-06-23 20:30:31,2022-06-23 20:11:09,2022-06-23 20:11:02,"[[{""energyWastage"":20378.4,""id"":1510,""machineTeamId"":58,""machineTeamWastage"":420.0,""projectId"":452},{""energyWastage"":133032.0,""id"":1511,""machineTeamId"":61,""machineTeamWastage"":800.0,""projectId"":452},{""energyWastage"":3660.0,""id"":1512,""machineTeamId"":143,""machineTeamWastage"":30.0,""projectId"":452},{""energyWastage"":3600.0,""id"":1513,""machineTeamId"":102,""machineTeamWastage"":150.0,""projectId"":452},{""energyWastage"":451.5,""id"":1514,""machineTeamId"":115,""machineTeamWastage"":35.0,""projectId"":452},{""energyWastage"":49116.0,""id"":1515,""machineTeamId"":84,""machineTeamWastage"":600.0,""projectId"":452},{""energyWastage"":602.7,""id"":1516,""machineTeamId"":93,""machineTeamWastage"":70.0,""projectId"":452},{""energyWastage"":30668.0,""id"":1517,""machineTeamId"":131,""machineTeamWastage"":170.0,""projectId"":452}],452]",碳计算工具模块,49.76.218.241,江苏省,无锡市,120,31
2283,353,时光的罪,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-23 20:35:16,2022-06-23 20:24:44,2022-06-23 20:24:00,"[{""baseBoundaries"":""梨花园小区"",""buildAreaId"":110112,""buildJudgementStar"":""BASIC_LEVEL"",""buildType"":""RESIDENCE"",""buildingFootPrint"":141248.19,""constructionCorporation"":""北京市通州区住房和城乡建设委员会"",""createTime"":""2022-06-24T09:35:16.445"",""creator"":353,""grossFloorArea"":141248.19,""groundArea"":141248.19,""groundCapacityBuildingArea"":141248.19,""id"":453,""inheritionalAreaIds"":""0,110000,110112"",""meteorologicDataAreaId"":450,""numberOfFloorsAboveGround"":6,""numberOfFloorsUnderGround"":0,""projectName"":""2020 年通州区老旧小区综合整治工程北苑南路 24 号院 1 号楼、2 号楼；梨花园小区 1-16 号楼；玉桥东路 34 号 楼、36 号楼、38 号楼；梨园东里北区 25-27 号楼装修工程"",""projectStage"":""PROJECT_RUN"",""undergroundArea"":0.0,""updateTime"":""2022-06-24T09:35:16.445"",""updater"":353}]",主项目模块,111.201.247.216,北京市,北京市,116,40
2284,353,时光的罪,保存运行阶段,http://127.0.0.1:9009/api/v1/refrigerant-system-info/add/453,POST,2022-06-23 20:42:48,2022-06-23 20:24:44,2022-06-23 20:24:00,"[[{""annualCarbonEmissions"":7040.0,""numberOfRefrigerant"":3,""projectId"":453,""refrigerantCharge"":4.0,""refrigerantLife"":3,""refrigerantTypeId"":1}],453]",碳计算工具模块,111.201.247.216,北京市,北京市,116,40
2285,353,时光的罪,新增制冷剂产生的碳排放量总值,http://127.0.0.1:9009/api/v1/refrigerant-estimate/add/453,POST,2022-06-23 20:42:48,2022-06-23 20:24:44,2022-06-23 20:24:00,"[{""estimateValue"":7062.1075,""isEstimate"":0,""projectId"":453},453]",碳计算工具模块,111.201.247.216,北京市,北京市,116,40
2286,353,时光的罪,修改当前项目用户填写的暖通系统能耗量,http://127.0.0.1:9009/api/v1/HVAC-energy-consumption/add/453,POST,2022-06-23 20:42:49,2022-06-23 20:24:44,2022-06-23 20:24:00,"[{""energyConsumption"":25.0,""projectId"":453},453]",碳计算工具模块,111.201.247.216,北京市,北京市,116,40
2287,353,时光的罪,保存生活热水用户填写的信息,http://127.0.0.1:9009/api/v1/hot-water-system-info/add/453,POST,2022-06-23 20:42:49,2022-06-23 20:24:44,2022-06-23 20:24:00,"[453,{""coldWaterTemp"":20.0,""configHotWaterSystemId"":2,""hotWaterDesignTemp"":35.0,""hotWaterQuota"":20.0,""waterHoursPerYear"":4.0,""waterUnitValue"":50}]",碳计算工具模块,111.201.247.216,北京市,北京市,116,40
2288,24,王选东,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-23 21:04:34,2022-06-23 21:02:07,,"[{""baseBoundaries"":"""",""buildAreaId"":370285,""buildJudgementStar"":""TWO_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":7000.0,""constructionCorporation"":""莱西科创兰"",""createTime"":""2022-06-24T10:04:33.796"",""creator"":24,""grossFloorArea"":9000.0,""groundArea"":9000.0,""groundCapacityBuildingArea"":9000.0,""id"":454,""inheritionalAreaIds"":""0,370000,370200,370285"",""meteorologicDataAreaId"":3,""nearlyZeroTargetId"":2,""numberOfFloorsAboveGround"":2,""numberOfFloorsUnderGround"":0,""projectName"":""莱西第二能源站"",""projectStage"":""CONSTRUCTION_DESIGN"",""undergroundArea"":0.0,""updateTime"":""2022-06-24T10:04:33.796"",""updater"":24}]",主项目模块,124.129.89.76,山东省,青岛市,120,36
2289,24,王选东,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-06-23 21:05:07,2022-06-23 21:02:07,,"[{""id"":450,""life"":50,""powerAreaId"":2,""projectId"":454,""tenementTypeId"":14,""updateTime"":""2022-06-24T10:05:07.125""}]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2290,24,王选东,保存生产运输数据,http://127.0.0.1:9009/api/v1/transport/ptVoIns,POST,2022-06-23 21:08:22,2022-06-23 21:02:07,,"[{""projectId"":454,""transports"":[]}]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2291,24,王选东,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/454,POST,2022-06-23 21:09:19,2022-06-23 21:02:07,,"[[{""energyWastage"":162.0,""machineTeamId"":42,""machineTeamWastage"":10.0}],454]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2292,24,王选东,保存运行阶段,http://127.0.0.1:9009/api/v1/refrigerant-system-info/add/454,POST,2022-06-23 21:09:59,2022-06-23 21:02:07,,"[[],454]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2293,24,王选东,新增制冷剂产生的碳排放量总值,http://127.0.0.1:9009/api/v1/refrigerant-estimate/add/454,POST,2022-06-23 21:09:59,2022-06-23 21:02:07,,"[{""estimateValue"":5866.666666666667,""isEstimate"":0,""projectId"":454},454]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2294,24,王选东,修改当前项目用户填写的暖通系统能耗量,http://127.0.0.1:9009/api/v1/HVAC-energy-consumption/add/454,POST,2022-06-23 21:09:59,2022-06-23 21:02:07,,"[{""energyConsumption"":0.0,""projectId"":454},454]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2295,24,王选东,保存生活热水用户填写的信息,http://127.0.0.1:9009/api/v1/hot-water-system-info/add/454,POST,2022-06-23 21:09:59,2022-06-23 21:02:07,,"[454,{}]",碳计算工具模块,124.129.89.76,山东省,青岛市,120,36
2296,123,Xuan,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-23 21:14:18,,,"[{""baseBoundaries"":"""",""buildAreaId"":310101,""buildJudgementStar"":""TWO_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":6000.0,""constructionCorporation"":"""",""createTime"":""2022-06-24T10:14:18.209"",""creator"":123,""grossFloorArea"":10000.0,""groundArea"":8000.0,""groundCapacityBuildingArea"":7200.0,""id"":455,""inheritionalAreaIds"":""0,310000,310101"",""meteorologicDataAreaId"":247,""nearlyZeroTargetId"":2,""numberOfFloorsAboveGround"":8,""numberOfFloorsUnderGround"":2,""projectName"":""1"",""projectStage"":""PROJECT_COMPLETED"",""undergroundArea"":2000.0,""updateTime"":""2022-06-24T10:14:18.209"",""updater"":123}]",主项目模块,210.13.97.130,上海市,上海市,121,31
2297,123,Xuan,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-06-23 21:15:00,,,"[{""id"":451,""life"":50,""powerAreaId"":1,""projectId"":455,""tenementTypeId"":14,""updateTime"":""2022-06-24T10:14:59.672""}]",碳计算工具模块,210.13.97.130,上海市,上海市,121,31
2298,2,shcdl,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-23 22:45:25,2022-05-17 07:34:26,,"[{""baseBoundaries"":"""",""buildAreaId"":370102,""buildJudgementStar"":""BASIC_LEVEL"",""buildType"":""PUBLIC"",""buildingFootPrint"":2000.0,""constructionCorporation"":"""",""createTime"":""2022-06-24T11:45:24.983"",""creator"":2,""grossFloorArea"":5000.0,""groundArea"":5000.0,""groundCapacityBuildingArea"":5000.0,""id"":456,""inheritionalAreaIds"":""0,370000,370100,370102"",""meteorologicDataAreaId"":15,""numberOfFloorsAboveGround"":3,""numberOfFloorsUnderGround"":1,""projectName"":""山东青春集团"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""undergroundArea"":0.0,""updateTime"":""2022-06-24T11:45:24.983"",""updater"":2}]",主项目模块,101.87.59.236,上海市,上海市,121,31
2299,180,arch,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-23 23:13:12,,,"[{""baseBoundaries"":""新蚌埠路与泗水路交口"",""basementFloorArea"":17739.04,""buildAreaId"":340102,""buildJudgementStar"":""ONE_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":5218.25,""constructionCorporation"":""美湖置业有限公司"",""createTime"":""2022-06-24T12:13:12.363"",""creator"":180,""floorAreaRatio"":2.2,""greenRatePlanningTargets"":40,""greenRatio"":40.0,""grossFloorArea"":80975.87,""groundArea"":63236.83,""groundCapacityBuildingArea"":60621.13,""groundParkingArea"":61.0,""id"":457,""inheritionalAreaIds"":""0,340000,340100,340102"",""meteorologicDataAreaId"":216,""numberOfFloorsAboveGround"":18,""numberOfFloorsUnderGround"":1,""projectName"":""香树花城"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":27555.06,""totalParkingUnits"":619,""undergroundArea"":17739.04,""updateTime"":""2022-06-24T12:13:12.363"",""updater"":180}]",主项目模块,36.7.145.82,安徽省,合肥市,117,32
2300,180,arch,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-23 23:13:24,,,"[{""baseBoundaries"":""新蚌埠路与泗水路交口"",""basementFloorArea"":17739.04,""buildAreaId"":340102,""buildJudgementStar"":""ONE_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":5218.25,""constructionCorporation"":""美湖置业有限公司"",""floorAreaRatio"":2.2,""greenRatePlanningTargets"":40,""greenRatio"":40.0,""grossFloorArea"":80975.87,""groundArea"":63236.83,""groundCapacityBuildingArea"":60621.13,""groundParkingArea"":61.0,""id"":457,""inheritionalAreaIds"":""0,340000,340100,340102"",""meteorologicDataAreaId"":216,""numberOfFloorsAboveGround"":18,""numberOfFloorsUnderGround"":1,""projectName"":""香树花城"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":27555.06,""totalParkingUnits"":619,""undergroundArea"":17739.04}]",主项目模块,36.7.145.82,安徽省,合肥市,117,32
2301,180,arch,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-23 23:16:24,,,"[{""baseBoundaries"":""新蚌埠路与泗水路交口"",""basementFloorArea"":17739.04,""buildAreaId"":340102,""buildJudgementStar"":""ONE_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":5218.25,""constructionCorporation"":""美湖置业有限公司"",""floorAreaRatio"":2.2,""greenRatePlanningTargets"":40,""greenRatio"":40.0,""grossFloorArea"":80975.87,""groundArea"":63236.83,""groundCapacityBuildingArea"":60621.13,""groundParkingArea"":61.0,""id"":457,""inheritionalAreaIds"":""0,340000,340100,340102"",""meteorologicDataAreaId"":216,""numberOfFloorsAboveGround"":18,""numberOfFloorsUnderGround"":1,""projectName"":""香树花城"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":27555.06,""totalParkingUnits"":619,""undergroundArea"":17739.04}]",主项目模块,36.7.145.82,安徽省,合肥市,117,32
2302,180,arch,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-23 23:18:21,,,"[{""baseBoundaries"":""新蚌埠路与泗水路交口"",""basementFloorArea"":17739.04,""buildAreaId"":340102,""buildJudgementStar"":""ONE_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":5218.25,""constructionCorporation"":""美湖置业有限公司"",""floorAreaRatio"":2.2,""greenRatePlanningTargets"":40,""greenRatio"":40.0,""grossFloorArea"":80975.87,""groundArea"":63236.83,""groundCapacityBuildingArea"":60621.13,""groundParkingArea"":61.0,""id"":457,""inheritionalAreaIds"":""0,340000,340100,340102"",""meteorologicDataAreaId"":216,""numberOfFloorsAboveGround"":18,""numberOfFloorsUnderGround"":1,""projectName"":""香树花城"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":27555.06,""totalParkingUnits"":619,""undergroundArea"":17739.04}]",主项目模块,36.7.145.82,安徽省,合肥市,117,32
2303,180,arch,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-23 23:18:46,,,"[{""baseBoundaries"":""新蚌埠路与泗水路交口"",""basementFloorArea"":17739.04,""buildAreaId"":340102,""buildJudgementStar"":""ONE_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":5218.25,""constructionCorporation"":""美湖置业有限公司"",""floorAreaRatio"":2.2,""greenRatePlanningTargets"":40,""greenRatio"":40.0,""grossFloorArea"":80975.87,""groundArea"":63236.83,""groundCapacityBuildingArea"":60621.13,""groundParkingArea"":61.0,""id"":457,""inheritionalAreaIds"":""0,340000,340100,340102"",""meteorologicDataAreaId"":216,""numberOfFloorsAboveGround"":18,""numberOfFloorsUnderGround"":1,""projectName"":""香树花城"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":27555.06,""totalParkingUnits"":619,""undergroundArea"":17739.04}]",主项目模块,36.7.145.82,安徽省,合肥市,117,32
2304,354,可持续建筑与设计,新增主项目,http://127.0.0.1:9009/api/v1/green-project/add,POST,2022-06-24 01:36:11,2022-06-24 01:29:15,2022-06-24 01:29:09,"[{""baseBoundaries"":"""",""buildAreaId"":340422,""buildJudgementStar"":""BASIC_LEVEL"",""buildType"":""PUBLIC"",""buildingFootPrint"":162583.0,""buildingHeight"":19.5,""constructionCorporation"":""FF"",""createTime"":""2022-06-24T14:36:11.272"",""creator"":354,""floorAreaRatio"":1.58,""grossFloorArea"":162583.0,""groundArea"":162583.0,""groundCapacityBuildingArea"":162583.0,""id"":458,""inheritionalAreaIds"":""0,340000,340400,340422"",""meteorologicDataAreaId"":212,""nearlyZeroTargetId"":1,""numberOfFloorsAboveGround"":3,""numberOfFloorsUnderGround"":1,""projectName"":""湘商园区"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""siteArea"":162666.7,""totalParkingUnits"":251,""undergroundArea"":78711.0,""updateTime"":""2022-06-24T14:36:11.272"",""updater"":354}]",主项目模块,122.227.134.170,浙江省,宁波市,122,30
2305,354,可持续建筑与设计,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-06-24 01:37:18,2022-06-24 01:29:15,2022-06-24 01:29:09,"[{""id"":454,""life"":50,""powerAreaId"":1,""projectId"":458,""tenementTypeId"":14,""updateTime"":""2022-06-24T14:37:18.182""}]",碳计算工具模块,122.227.134.170,浙江省,宁波市,122,30
2306,2,shcdl,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-24 02:01:26,2022-05-17 07:34:26,,"[{""baseBoundaries"":"""",""buildAreaId"":371502,""buildJudgementStar"":""BASIC_LEVEL"",""buildType"":""PUBLIC"",""buildingFootPrint"":2000.0,""constructionCorporation"":"""",""grossFloorArea"":5000.0,""groundArea"":5000.0,""groundCapacityBuildingArea"":5000.0,""id"":456,""inheritionalAreaIds"":""0,370000,371500,371502"",""meteorologicDataAreaId"":15,""numberOfFloorsAboveGround"":3,""numberOfFloorsUnderGround"":1,""projectName"":""山东青春集团"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""undergroundArea"":0.0}]",主项目模块,101.87.59.236,上海市,上海市,121,31
2307,355,ashdgahgjsh,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-06-24 09:24:57,,2022-06-24 09:24:00,"[{""caseProjectId"":4,""projectName"":""醇酸树脂""}]",主项目模块,39.149.25.228,河南省,洛阳市,112,35
2308,355,ashdgahgjsh,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-06-24 09:25:28,,2022-06-24 09:24:00,"[{""id"":455,""life"":50,""powerAreaId"":1,""projectId"":459,""tenementTypeId"":1,""updateTime"":""2022-06-24T22:25:27.519""}]",碳计算工具模块,39.149.25.228,河南省,洛阳市,112,35
2309,356,shasha198156,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-06-25 02:58:23,2022-06-25 02:50:23,2022-06-25 02:49:46,"[{""caseProjectId"":2,""projectName"":""202201""}]",主项目模块,124.129.89.76,山东省,青岛市,120,36
2310,356,shasha198156,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-06-25 02:58:51,2022-06-25 02:50:23,2022-06-25 02:49:46,"[{""baseBoundaries"":""暂无"",""basementFloorArea"":0.0,""buildAreaId"":370112,""buildJudgementStar"":""TWO_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":0.0,""buildingHeight"":0.0,""floorAreaRatio"":4.1,""greenRatePlanningTargets"":0,""greenRatio"":0.0,""grossFloorArea"":40175.6,""groundArea"":25608.6,""groundCapacityBuildingArea"":0.0,""groundParkingArea"":0.0,""id"":460,""inheritionalAreaIds"":""0,370000,370100,370112"",""meteorologicDataAreaId"":15,""numberOfFloorsAboveGround"":0,""numberOfFloorsUnderGround"":0,""projectName"":""202201"",""projectStage"":""CONSTRUCTION_DESIGN"",""siteArea"":6246.0,""totalParkingUnits"":0,""undergroundArea"":0.0}]",主项目模块,124.129.89.76,山东省,青岛市,120,36
2311,356,shasha198156,保存星级达标页面条目选项,http://127.0.0.1:9009/api/v1/buildJudgementProjectChoiceStar/edit,POST,2022-06-25 02:59:25,2022-06-25 02:50:23,2022-06-25 02:49:46,"[{""pageElementStarIds"":[2,7,19,28,29],""projectId"":460}]",绿色建筑模块,124.129.89.76,山东省,青岛市,120,36
2312,356,shasha198156,保存非星级达标页面的条目选项,http://127.0.0.1:9009/api/v1/buildJudgementProjectChoice/save/460/1,POST,2022-06-25 03:01:13,2022-06-25 02:50:23,2022-06-25 02:49:46,"[460,1,{""pageElementIds"":[2,3,4,5,6,7,8,9,16,17,19,20,21,22,23,15,29,32,33,38,39,40]}]",绿色建筑模块,124.129.89.76,山东省,青岛市,120,36
2313,356,shasha198156,保存非星级达标页面的条目选项,http://127.0.0.1:9009/api/v1/buildJudgementProjectChoice/save/460/2,POST,2022-06-25 03:02:11,2022-06-25 02:50:23,2022-06-25 02:49:46,"[460,2,{""pageElementIds"":[42,43,45,46,47,48,50,51,53,54,55,56,58,59,60,61,62,67,70,73,75,76,77,80,103,152]}]",绿色建筑模块,124.129.89.76,山东省,青岛市,120,36
2314,356,shasha198156,保存非星级达标页面的条目选项,http://127.0.0.1:9009/api/v1/buildJudgementProjectChoice/save/460/3,POST,2022-06-25 03:04:09,2022-06-25 02:50:23,2022-06-25 02:49:46,"[460,3,{""pageElementIds"":[164,165,166,167,168,169,175,176,177,203,205,208,209,538,189,199]}]",绿色建筑模块,124.129.89.76,山东省,青岛市,120,36
